HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.type,Input.emotion,Input.emoji_1,Input.emoji_2,Answer.choice,Approve,Reject
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3HQUKB7LNG4BTO1Y6B2464EUQHLHHC,A1DCGB72N1UIPT,Submitted,Thu Nov 22 08:39:27 PST 2018,Thu Nov 22 08:42:04 PST 2018,Tue Nov 27 08:42:04 PST 2018,,,,157,100% (68/68),100% (68/68),100% (68/68),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3KV0LJBBH3BAAWGCTDUBCDOWUCIRMS,A2SKH7WZUEDGGI,Submitted,Thu Nov 22 08:38:46 PST 2018,Thu Nov 22 08:39:00 PST 2018,Tue Nov 27 08:39:00 PST 2018,,,,14,100% (81/81),100% (81/81),100% (81/81),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3LBXNTKX0SLF08JUD3WYW940VUY9X9,A20VJWCDIBKTZI,Submitted,Thu Nov 22 08:46:50 PST 2018,Thu Nov 22 08:46:59 PST 2018,Tue Nov 27 08:46:59 PST 2018,,,,9,100% (63/63),100% (63/63),100% (63/63),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3N2BF7Y2VRKXL229X8IHY9MQ73LHMM,A34DWBBWZRLO1X,Submitted,Thu Nov 22 08:45:02 PST 2018,Thu Nov 22 08:45:10 PST 2018,Tue Nov 27 08:45:10 PST 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3NGI5ARFTUVS2UE8NZ7ONQ0EVJZP1Q,A194R45ACMQEOR,Submitted,Thu Nov 22 08:39:27 PST 2018,Thu Nov 22 08:39:36 PST 2018,Tue Nov 27 08:39:36 PST 2018,,,,9,100% (146/146),100% (146/146),100% (146/146),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionB,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3TPWUS5F8AR296L7FIA3WGR1SDTWCI,A2OAZPREKF6PQR,Submitted,Thu Nov 22 08:38:43 PST 2018,Thu Nov 22 08:39:07 PST 2018,Tue Nov 27 08:39:07 PST 2018,,,,24,100% (193/193),100% (193/193),100% (193/193),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3U5JL4WY5LZE32DIW807F1TK92IX4Z,AKSJ3C5O3V9RB,Submitted,Thu Nov 22 08:39:34 PST 2018,Thu Nov 22 08:41:41 PST 2018,Tue Nov 27 08:41:41 PST 2018,,,,127,100% (117/117),100% (117/117),100% (117/117),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3CZH926SIC32BIO7B15D2SCPQX34E7,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3ZQIG0FLQF6Y8FR76Z58M8FQDK9WVH,A7114FTRGZMK2,Submitted,Thu Nov 22 08:39:13 PST 2018,Thu Nov 22 08:39:43 PST 2018,Tue Nov 27 08:39:43 PST 2018,,,,30,100% (104/104),100% (104/104),100% (104/104),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,30LB5CDZND0M99VWEP1Q0JJI0Q0Z0I,A2SKH7WZUEDGGI,Submitted,Thu Nov 22 08:39:16 PST 2018,Thu Nov 22 08:39:24 PST 2018,Tue Nov 27 08:39:24 PST 2018,,,,8,100% (81/81),100% (81/81),100% (81/81),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,378XPAWRUD3WFW446NAXPUS5DZCAIP,A2OZ5SOGNN9QOA,Submitted,Thu Nov 22 08:47:43 PST 2018,Thu Nov 22 08:47:50 PST 2018,Tue Nov 27 08:47:50 PST 2018,,,,7,100% (56/56),100% (56/56),100% (56/56),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionA,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,382M9COHEI54E0GGG91X4G67S9VUEA,A1DCGB72N1UIPT,Submitted,Thu Nov 22 08:39:23 PST 2018,Thu Nov 22 08:41:54 PST 2018,Tue Nov 27 08:41:54 PST 2018,,,,151,100% (68/68),100% (68/68),100% (68/68),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3H0W84IWBLSCY8OZCF6SZ5JNLARRE3,A1IOMFFEKCWOIT,Submitted,Thu Nov 22 08:38:37 PST 2018,Thu Nov 22 08:39:24 PST 2018,Tue Nov 27 08:39:24 PST 2018,,,,47,100% (44/44),100% (44/44),100% (44/44),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3IFS6Q0HJJ90FSQYNNWOAUMBZ5HSI1,A194R45ACMQEOR,Submitted,Thu Nov 22 08:39:46 PST 2018,Thu Nov 22 08:39:52 PST 2018,Tue Nov 27 08:39:52 PST 2018,,,,6,100% (146/146),100% (146/146),100% (146/146),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3LEIZ60CDKP453J9ELKJTUKB3UUZ9U,AMVBZXM810ZMA,Submitted,Thu Nov 22 08:39:27 PST 2018,Thu Nov 22 08:41:46 PST 2018,Tue Nov 27 08:41:46 PST 2018,,,,139,100% (68/68),100% (68/68),100% (68/68),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3LOZAJ85YE340OYVSUHJMMWMPOO2XA,A3C3RLZKKHH1FC,Submitted,Thu Nov 22 08:48:47 PST 2018,Thu Nov 22 08:48:57 PST 2018,Tue Nov 27 08:48:57 PST 2018,,,,10,100% (52/52),100% (52/52),100% (52/52),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionA,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3LS2AMNW5GGYYYMOTEKOZR3WTQWQO6,A34DWBBWZRLO1X,Submitted,Thu Nov 22 08:44:40 PST 2018,Thu Nov 22 08:44:52 PST 2018,Tue Nov 27 08:44:52 PST 2018,,,,12,0% (0/0),0% (0/0),0% (0/0),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3QY5DC2MXSAWKEGCBKL3MYR74ABUFT,A20VJWCDIBKTZI,Submitted,Thu Nov 22 08:46:35 PST 2018,Thu Nov 22 08:46:42 PST 2018,Tue Nov 27 08:46:42 PST 2018,,,,7,100% (63/63),100% (63/63),100% (63/63),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3SPJ033422TT6PMD4B9D4HPCT52JYI,A2SBISQJE2ZPJQ,Submitted,Thu Nov 22 08:38:48 PST 2018,Thu Nov 22 08:39:36 PST 2018,Tue Nov 27 08:39:36 PST 2018,,,,48,100% (105/105),100% (105/105),100% (105/105),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3U088ZLJVLJIFEQR32HJ1FP0JOWW0P,A3GQRD3530XFM3,Submitted,Thu Nov 22 08:38:29 PST 2018,Thu Nov 22 08:38:44 PST 2018,Tue Nov 27 08:38:44 PST 2018,,,,15,100% (66/66),100% (66/66),100% (66/66),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3XM0HYN6NLPRMV8KZN23UAJ8KS3EPY,A2OAZPREKF6PQR,Submitted,Thu Nov 22 08:38:47 PST 2018,Thu Nov 22 08:39:13 PST 2018,Tue Nov 27 08:39:13 PST 2018,,,,26,100% (193/193),100% (193/193),100% (193/193),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3YGXWBAF717Q042N5C4K1O8A8KV4C5,AYSG3J2U3UF1Y,Submitted,Thu Nov 22 08:39:48 PST 2018,Thu Nov 22 08:40:10 PST 2018,Tue Nov 27 08:40:10 PST 2018,,,,22,100% (2/2),100% (2/2),100% (2/2),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionA,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3Z4XG4ZF49HFM30K8BQKWD9PBOEX86,A7114FTRGZMK2,Submitted,Thu Nov 22 08:39:46 PST 2018,Thu Nov 22 08:40:15 PST 2018,Tue Nov 27 08:40:15 PST 2018,,,,29,100% (104/104),100% (104/104),100% (104/104),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
371Q3BEXDHYJOYHEXPF8L5TDSJEZSE,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3Z9WI9EOZ0E2VE26CW51JWUMIYPHKG,AKSJ3C5O3V9RB,Submitted,Thu Nov 22 08:39:36 PST 2018,Thu Nov 22 08:41:00 PST 2018,Tue Nov 27 08:41:00 PST 2018,,,,84,100% (117/117),100% (117/117),100% (117/117),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
3I7KR83SNA26UOMTOIC7HV0AWMD9KS,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,30X31N5D64GL9A70BZ4BTWYSMXCSAX,AKSJ3C5O3V9RB,Submitted,Thu Nov 22 08:39:35 PST 2018,Thu Nov 22 08:41:48 PST 2018,Tue Nov 27 08:41:48 PST 2018,,,,133,100% (117/117),100% (117/117),100% (117/117),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
3I7KR83SNA26UOMTOIC7HV0AWMD9KS,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3137ONMDKHVL9IFLW4CG015GJ1GEGU,A3GQRD3530XFM3,Submitted,Thu Nov 22 08:38:35 PST 2018,Thu Nov 22 08:39:00 PST 2018,Tue Nov 27 08:39:00 PST 2018,,,,25,100% (66/66),100% (66/66),100% (66/66),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
3I7KR83SNA26UOMTOIC7HV0AWMD9KS,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,32Z9ZLUT1MALL5NLAOXUQDBV23ZOH7,AYSG3J2U3UF1Y,Submitted,Thu Nov 22 08:38:40 PST 2018,Thu Nov 22 08:39:05 PST 2018,Tue Nov 27 08:39:05 PST 2018,,,,25,100% (2/2),100% (2/2),100% (2/2),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionA,,
3I7KR83SNA26UOMTOIC7HV0AWMD9KS,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3300DTYQT37CM79ZZ0HSUF9IPOPEQP,A2SKH7WZUEDGGI,Submitted,Thu Nov 22 08:38:47 PST 2018,Thu Nov 22 08:39:55 PST 2018,Tue Nov 27 08:39:55 PST 2018,,,,68,100% (81/81),100% (81/81),100% (81/81),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
3I7KR83SNA26UOMTOIC7HV0AWMD9KS,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,34MAJL3QP5D2N464CJTJ8L4G27I437,A1DCGB72N1UIPT,Submitted,Thu Nov 22 08:39:31 PST 2018,Thu Nov 22 08:42:13 PST 2018,Tue Nov 27 08:42:13 PST 2018,,,,162,100% (68/68),100% (68/68),100% (68/68),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionA,,
3I7KR83SNA26UOMTOIC7HV0AWMD9KS,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3BDCF01OGYKZ1FAD7WLQKW24XU7YLZ,A2OAZPREKF6PQR,Submitted,Thu Nov 22 08:38:35 PST 2018,Thu Nov 22 08:38:56 PST 2018,Tue Nov 27 08:38:56 PST 2018,,,,21,100% (193/193),100% (193/193),100% (193/193),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionA,,
3I7KR83SNA26UOMTOIC7HV0AWMD9KS,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3BDCF01OGYKZ1FAD7WLQKW24XU8YL0,A34DWBBWZRLO1X,Submitted,Thu Nov 22 08:45:23 PST 2018,Thu Nov 22 08:45:29 PST 2018,Tue Nov 27 08:45:29 PST 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
3I7KR83SNA26UOMTOIC7HV0AWMD9KS,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3D8YOU6S9FA01LN1ARIZSSEUBB8U6Q,A20VJWCDIBKTZI,Submitted,Thu Nov 22 08:46:12 PST 2018,Thu Nov 22 08:46:35 PST 2018,Tue Nov 27 08:46:35 PST 2018,,,,23,100% (63/63),100% (63/63),100% (63/63),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionA,,
3I7KR83SNA26UOMTOIC7HV0AWMD9KS,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3DR23U6WE64PEN1RG4BNZKK59VOET3,A2SBISQJE2ZPJQ,Submitted,Thu Nov 22 08:38:51 PST 2018,Thu Nov 22 08:39:17 PST 2018,Tue Nov 27 08:39:17 PST 2018,,,,26,100% (105/105),100% (105/105),100% (105/105),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,optionB,,
